0.1,7.071067811865475,0.1433519,0.0
0.2,7.071067811865475,0.3536409,0.0
0.30000000000000004,7.071067811865475,0.8185749,0.0
0.4,7.071067811865475,1.013149,0.4566908
0.5,7.071067811865475,1.240308,0.0
0.6000000000000001,7.071067811865475,1.774862,0.5165026
0.7000000000000001,7.071067811865475,1.796872,0.2796764
0.8,7.071067811865475,2.050617,0.2746073
0.9,7.071067811865475,2.385829,0.3131758
1,7.071067811865475,2.328395,0.3499549
2,7.071067811865475,3.786034,1.689993
3,7.071067811865475,4.126155,3.000122
4,7.071067811865475,4.238367,4.000001
5,7.071067811865475,4.22928,5.000001
6,7.071067811865475,4.211571,6.00002
7,7.071067811865475,4.139568,7.000066
8,7.071067811865475,4.06924,8.000213
9,7.071067811865475,4.000222,8.999969
10,7.071067811865475,3.927897,10.00009
20,7.071067811865475,3.34815,19.99998
30,7.071067811865475,2.975384,30.00005
40,7.071067811865475,2.711971,39.99914
50,7.071067811865475,2.509663,49.99993
60,7.071067811865475,2.347273,60.00026
70,7.071067811865475,2.212943,70.00009
80,7.071067811865475,2.098937,80.00051
90,7.071067811865475,2.000662,90.00012
100,7.071067811865475,1.915144,99.99987
200,7.071067811865475,1.394037,200.0021
300,7.071067811865475,1.1384,300.0027
400,7.071067811865475,0.9802463,400.0002
500,7.071067811865475,0.8703049,499.9997
600,7.071067811865475,0.7888417,600.001
700,7.071067811865475,0.7255094,700.0007
800,7.071067811865475,0.6741575,800.0008
900,7.071067811865475,0.6316877,900.0016
1000,7.071067811865475,0.5962305,1000.003
2000,7.071067811865475,0.4066648,2000.002
3000,7.071067811865475,0.327741,3000.004
4000,7.071067811865475,0.2833969,4000.0
5000,7.071067811865475,0.2545217,272.1196
6000,7.071067811865475,0.2341993,0.0
7000,7.071067811865475,0.2189752,0.0
8000,7.071067811865475,0.2071027,0.0
9000,7.071067811865475,0.1976182,0.0
10000,7.071067811865475,0.1898061,0.0
20000,7.071067811865475,0.1495325,0.0
30000,7.071067811865475,0.1331351,0.0
40000,7.071067811865475,0.1229951,0.0
50000,7.071067811865475,0.1156165,0.0
60000,7.071067811865475,0.1095418,0.0
70000,7.071067811865475,0.1044311,0.0
80000,7.071067811865475,0.09980966,0.0
90000,7.071067811865475,0.09562574,0.0
100000,7.071067811865475,0.09181323,0.0
200000,7.071067811865475,0.06158927,0.0
300000,7.071067811865475,0.04057578,0.0
400000,7.071067811865475,0.01375439,0.0
500000,7.071067811865475,0.003378075,0.0
600000,7.071067811865475,0.001575079,0.0
700000,7.071067811865475,0.001166418,0.0
800000,7.071067811865475,0.000984565,0.0
900000,7.071067811865475,0.0008721145,0.0
1000000,7.071067811865475,0.0007996064,0.0
2000000,7.071067811865475,0.0004322775,0.0
3000000,7.071067811865475,0.0002259888,0.0
4000000,7.071067811865475,0.0002093944,0.0
5000000,7.071067811865475,0.0002063267,0.0
6000000,7.071067811865475,0.0001989259,0.0
7000000,7.071067811865475,0.0,0.0
8000000,7.071067811865475,0.0,0.0
9000000,7.071067811865475,0.0,0.0
