0.1,3.5355339059327373,0.04448964,0.0
0.2,3.5355339059327373,0.2079545,0.0
0.30000000000000004,3.5355339059327373,0.2844997,0.0
0.4,3.5355339059327373,0.5168262,0.0
0.5,3.5355339059327373,0.7303068,0.1214339
0.6000000000000001,3.5355339059327373,0.7848278,0.7651537
0.7000000000000001,3.5355339059327373,0.9932313,0.2211891
0.8,3.5355339059327373,1.148742,0.2638823
0.9,3.5355339059327373,1.206068,0.3150473
1,3.5355339059327373,1.429109,0.3464048
2,3.5355339059327373,1.926691,1.590068
3,3.5355339059327373,2.15878,2.999891
4,3.5355339059327373,2.200499,4.000275
5,3.5355339059327373,2.176863,4.999404
6,3.5355339059327373,2.146914,5.999911
7,3.5355339059327373,2.11076,6.999959
8,3.5355339059327373,2.069342,7.999899
9,3.5355339059327373,2.02964,9.000345
10,3.5355339059327373,1.9888,10.00008
20,3.5355339059327373,1.682079,19.99978
30,3.5355339059327373,1.485997,30.00001
40,3.5355339059327373,1.347192,40.00003
50,3.5355339059327373,1.241047,49.99984
60,3.5355339059327373,1.156386,59.99958
70,3.5355339059327373,1.08617,70.00003
80,3.5355339059327373,1.026773,79.99984
90,3.5355339059327373,0.9755818,89.99997
100,3.5355339059327373,0.9310638,100.0006
200,3.5355339059327373,0.6674672,200.0005
300,3.5355339059327373,0.5411822,300.0013
400,3.5355339059327373,0.4641076,400.0019
500,3.5355339059327373,0.4111159,500.0013
600,3.5355339059327373,0.3718382,600.0018
700,3.5355339059327373,0.3414359,700.0003
800,3.5355339059327373,0.3169931,799.9994
900,3.5355339059327373,0.2968888,899.9998
1000,3.5355339059327373,0.2799268,999.9998
2000,3.5355339059327373,0.19117,0.0
3000,3.5355339059327373,0.1546581,0.0
4000,3.5355339059327373,0.1342407,0.0
5000,3.5355339059327373,0.121042,0.0
6000,3.5355339059327373,0.1117496,0.0
7000,3.5355339059327373,0.1047897,0.0
8000,3.5355339059327373,0.09932987,0.0
9000,3.5355339059327373,0.09498068,0.0
10000,3.5355339059327373,0.091399,0.0
20000,3.5355339059327373,0.07289846,0.0
30000,3.5355339059327373,0.06457037,0.0
40000,3.5355339059327373,0.05891283,0.0
50000,3.5355339059327373,0.0543605,0.0
60000,3.5355339059327373,0.05036409,0.0
70000,3.5355339059327373,0.04674411,0.0
80000,3.5355339059327373,0.04329807,0.0
90000,3.5355339059327373,0.04015513,0.0
100000,3.5355339059327373,0.03720237,0.0
200000,3.5355339059327373,0.01146469,0.0
300000,3.5355339059327373,0.001237248,0.0
400000,3.5355339059327373,0.0007030744,0.0
500000,3.5355339059327373,0.0005783482,0.0
600000,3.5355339059327373,0.0005231535,0.0
700000,3.5355339059327373,0.0004991727,0.0
800000,3.5355339059327373,0.0004869929,0.0
900000,3.5355339059327373,0.0004312134,0.0
1000000,3.5355339059327373,0.0004907844,0.0
2000000,3.5355339059327373,0.0003495837,0.0
3000000,3.5355339059327373,0.0003452266,0.0
4000000,3.5355339059327373,0.0003387844,0.0
5000000,3.5355339059327373,0.0003208623,0.0
6000000,3.5355339059327373,0.0003108539,0.0
7000000,3.5355339059327373,0.0002734375,0.0
8000000,3.5355339059327373,7.104572e-05,0.0
9000000,3.5355339059327373,5.672817e-05,0.0
